commit_hash,author,message,file_path,commit_url,removed_chunk,added_chunk
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/runner.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"			return Promise.all(concurrentTests.map(task => {

			})).then(allOkays => allOkays.every(ok => ok));

		concurrentPromise

			.then(ok => ok && this.runHooks(this.tasks.after, contextRef))

			.then(() => this.runHooks(this.tasks.afterAlways, contextRef))

			.then(() => {

				process.removeListener('beforeExit', beforeExitHandler);

			})

			.then(() => this.emit('finish'), err => this.emit('error', err));
","			const allOkays = await Promise.all(concurrentTests.map(task => {

			}));

			return allOkays.every(ok => ok);

		try {

			const ok = await concurrentPromise;

			if (ok) {

				await this.runHooks(this.tasks.after, contextRef);

			}



			await this.runHooks(this.tasks.afterAlways, contextRef);

			process.removeListener('beforeExit', beforeExitHandler);

			await this.emit('finish');

		} catch (error) {

			await this.emit('error', error);

		}
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/watcher.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"		const timer = setTimeout(() => {

			this.watcher.busy.then(() => {

				// Do nothing if debouncing was canceled while waiting for the busy

				// promise to fulfil

				if (this.timer !== timer) {

					return;

				}

				if (this.again) {

					this.timer = null;

					this.again = false;

					this.debounce(delay / 2);

				} else {

					this.watcher.runAfterChanges();

					this.timer = null;

					this.again = false;

				}

			});
","		const timer = setTimeout(async () => {

			await this.watcher.busy;

			// Do nothing if debouncing was canceled while waiting for the busy

			// promise to fulfil

			if (this.timer !== timer) {

				return;

			}

			if (this.again) {

				this.timer = null;

				this.again = false;

				this.debounce(delay / 2);

			} else {

				this.watcher.runAfterChanges();

				this.timer = null;

				this.again = false;

			}
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/watcher.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"			this.busy.then(() => {

				// Cancel the debouncer again, it might have restarted while waiting for

				// the busy promise to fulfil

				this.debouncer.cancel();

				this.clearLogOnNextRun = false;

				if (data === 'u') {

					this.updatePreviousSnapshots();

				} else {

					this.rerunAll();

				}

			});
","			await this.busy;

			// Cancel the debouncer again, it might have restarted while waiting for

			// the busy promise to fulfil

			this.debouncer.cancel();

			this.clearLogOnNextRun = false;

			if (data === 'u') {

				this.updatePreviousSnapshots();

			} else {

				this.rerunAll();

			}
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/worker/subprocess.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"	function exit(code) {

		return ipc.flush().then(() => process.exit()); // eslint-disable-line unicorn/no-process-exit
","	async function exit(code) {

		await ipc.flush();

		process.exit(); // eslint-disable-line unicorn/no-process-exit
"
83b43a58593ea3a4e1fd271099184963ccdb7d4c,Mark Wubben,"Allow CLI to select a subset of test files

Rather than providing paths to specific test files, allow
micromatch-compatible patterns to be provided on the CLI. These then
select a subset of test files.

This does mean that the files patterns in AVA's configuration need to
select all desired test files: you can no longer run a different file.

Fixes #2281.",test/watcher.js,https://github.com/avajs/ava/commit/83b43a58593ea3a4e1fd271099184963ccdb7d4c,"				t.strictDeepEqual(api.run.secondCall.args, [[], {...defaultApiOptions, runVector: 2}]);

				t.strictDeepEqual(api.run.thirdCall.args, [[], {...defaultApiOptions, runVector: 3}]);

	test('reruns previous tests and update snapshots when ""u"" is entered on stdin', t => {

		const previousFiles = ['test.js'];

		t.plan(4);

		start(previousFiles).observeStdin(stdin);

		return delay().then(() => {

			t.ok(api.run.calledTwice);

			t.strictDeepEqual(api.run.secondCall.args, [previousFiles, {...options, runVector: 2}]);

			stdin.write('\tu  \n');

			return delay();

		}).then(() => {

			t.ok(api.run.calledThrice);

			t.strictDeepEqual(api.run.thirdCall.args, [previousFiles, {...options, runVector: 3}]);

		});
","				t.strictDeepEqual(api.run.secondCall.args, [{files: [], filter: [], runtimeOptions: {...defaultApiOptions, runVector: 2}}]);

				t.strictDeepEqual(api.run.thirdCall.args, [{files: [], filter: [], runtimeOptions: {...defaultApiOptions, runVector: 3}}]);

	test('reruns previous tests and update snapshots when ""u"" is entered on stdin', async t => {

		t.plan(5);

		start().observeStdin(stdin);



		add('test-one.js');

		await debounce();

		t.ok(api.run.calledTwice);

		await delay();

		t.ok(api.run.calledThrice);

		t.strictDeepEqual(api.run.thirdCall.args, [{files: [path.resolve('test-one.js')], filter: [], runtimeOptions: {...options, runVector: 3}}]);



		stdin.write('\tu  \n');

		await delay();



		t.is(api.run.callCount, 4);

		t.strictDeepEqual(api.run.lastCall.args, [{files: [path.resolve('test-one.js')], filter: [], runtimeOptions: {...options, runVector: 4}}]);
"
5a335729eab820a7ea1a17ab1c9425efd58803c8,Mark Wubben,"Fix fail-fast interrupt test

Listen for the peer-failure notification before resuming tests. Then
verify the test execution was interrupted.

That's still not enough on Windows, where the passes-slow test results aren't always received. So only test for that when they are.",test/api.js,https://github.com/avajs/ava/commit/5a335729eab820a7ea1a17ab1c9425efd58803c8,"	return api.run({files: [

		path.join(__dirname, 'fixture/fail-fast/multiple-files/fails.js'),

		path.join(__dirname, 'fixture/fail-fast/multiple-files/passes-slow.js')

	]})

		.then(runStatus => {

			t.ok(api.options.failFast);

			t.strictDeepEqual(tests, [{

				ok: true,

				testFile: path.join(__dirname, 'fixture/fail-fast/multiple-files/fails.js'),

				title: 'first pass'

			}, {

				ok: false,

				testFile: path.join(__dirname, 'fixture/fail-fast/multiple-files/fails.js'),

				title: 'second fail'

			}, {

				ok: true,

				testFile: path.join(__dirname, 'fixture/fail-fast/multiple-files/fails.js'),

				title: 'third pass'

			}, {

				ok: true,

				testFile: path.join(__dirname, 'fixture/fail-fast/multiple-files/passes-slow.js'),

				title: 'first pass'

			}]);

			t.is(runStatus.stats.passedTests, 3);

			t.is(runStatus.stats.failedTests, 1);

		});
","	const fails = path.join(__dirname, 'fixture/fail-fast/multiple-files/fails.js');

	const passesSlow = path.join(__dirname, 'fixture/fail-fast/multiple-files/passes-slow.js');



	const runStatus = await api.run({files: [fails, passesSlow]});

	t.ok(api.options.failFast);

	t.ok(runStatus.stats.passedTests >= 2); // Results from passes-slow are not always received on Windows.

	t.ok(runStatus.stats.passedTests <= 3);

	t.is(runStatus.stats.failedTests, 1);



	t.strictDeepEqual(tests.filter(({testFile}) => testFile === fails), [{

		ok: true,

		testFile: path.join(__dirname, 'fixture/fail-fast/multiple-files/fails.js'),

		title: 'first pass'

	}, {

		ok: false,

		testFile: path.join(__dirname, 'fixture/fail-fast/multiple-files/fails.js'),

		title: 'second fail'

	}, {

		ok: true,

		testFile: path.join(__dirname, 'fixture/fail-fast/multiple-files/fails.js'),

		title: 'third pass'

	}]);

	if (runStatus.stats.passedTests === 3) {

		t.strictDeepEqual(tests.filter(({testFile}) => testFile === passesSlow), [{

			ok: true,

			testFile: path.join(__dirname, 'fixture/fail-fast/multiple-files/passes-slow.js'),

			title: 'first pass'

		}]);

	}
"
5a335729eab820a7ea1a17ab1c9425efd58803c8,Mark Wubben,"Fix fail-fast interrupt test

Listen for the peer-failure notification before resuming tests. Then
verify the test execution was interrupted.

That's still not enough on Windows, where the passes-slow test results aren't always received. So only test for that when they are.",test/fixture/fail-fast/multiple-files/passes-slow.js,https://github.com/avajs/ava/commit/5a335729eab820a7ea1a17ab1c9425efd58803c8,"test.serial('first pass', t => {

	return new Promise(resolve => setTimeout(resolve, 60000));
","const pEvent = require('p-event');

test.serial('first pass', async t => {

	const timer = setTimeout(() => {}, 60000); // Ensure process stays alive.

	await pEvent(process, 'message', message => {

		if (message.ava) {

			return message.ava.type === 'peer-failed';

		}



		return false;

	});

	clearTimeout(timer);
"
8571b2a7f7ebfefcdc014e7a43b6c874b765b722,Mark Wubben,"Remove test.cb()

Fixes #2387.",test-tap/test.js,https://github.com/avajs/ava/commit/8571b2a7f7ebfefcdc014e7a43b6c874b765b722,"	return ava.cb(a => {

		a.plan(1);



		setTimeout(() => {

			a.true(true);

			a.end();

		}, 1234);

test('wait for test to end', t => {

	const instance = ava.cb(a => {

		a.plan(1);

		setTimeout(() => {

			a.pass();

			a.end();

		}, 1234);

	});

	return instance.run().then(result => {

		t.is(result.passed, true);

		t.is(instance.planCount, 1);

		t.is(instance.assertCount, 1);

		t.true(result.duration >= 1000);

	});

});


","	return ava(async a => {

		await delay(1234);

		a.pass();
"
da3d2bcffbad0fe51c83220bb1e587b7b80d1707,Mark Wubben,"Update dependencies and such

* Upgrade XO and reformat

* Update dev dependencies

* Test with TypeScript 4.9

* Update dependencies

* Pin latest node@18 for Volta

* Use npm@9

* Rebuild lockfile

* Select Node.js version from Volta pin in most CI jobs

* Only pin npm when testing for lockfile churn; ensure npm@8 for Node.js 14",lib/plugin-support/shared-worker-loader.js,https://github.com/avajs/ava/commit/da3d2bcffbad0fe51c83220bb1e587b7b80d1707,"loadFactory(workerData.filename).then(factory => {
","try {

	const factory = await loadFactory(workerData.filename);
"
da3d2bcffbad0fe51c83220bb1e587b7b80d1707,Mark Wubben,"Update dependencies and such

* Upgrade XO and reformat

* Update dev dependencies

* Test with TypeScript 4.9

* Update dependencies

* Pin latest node@18 for Volta

* Use npm@9

* Rebuild lockfile

* Select Node.js version from Volta pin in most CI jobs

* Only pin npm when testing for lockfile churn; ensure npm@8 for Node.js 14",lib/worker/base.js,https://github.com/avajs/ava/commit/da3d2bcffbad0fe51c83220bb1e587b7b80d1707,"	const {options} = workerData;

	run(options).catch(onError);

	channel.options.then(run).catch(onError);
","let options;

	({options} = workerData);

	options = await channel.options;

}



try {

	await run(options);

} catch (error) {

	onError(error);
"
b6fbd5847a5d460e9ce435ab52fde91ba1bd287a,Mark Wubben,"Make assertions throw

Fixes #3201.

Assertions now throw a `TestFailure` error when they fail. This error is not exported or documented and should not be used or thrown manually. You cannot catch this error in order to recover from a failure, use `t.try()` instead.

All assertions except for `throws` and `throwsAsync` now return `true` when they pass. This is useful for some of the assertions in TypeScript where they can be used as a type guard.

Committing a failed `t.try()` result now also throws.",lib/test.js,https://github.com/avajs/ava/commit/b6fbd5847a5d460e9ce435ab52fde91ba1bd287a,"		promise

			.catch(error => this.saveFirstError(error))

			.then(() => {

				this.pendingAssertionCount--;

				this.refreshTimeout();

			});
","		try {

			await promise;

		} catch {

			// Ignore errors.

		} finally {

			this.pendingAssertionCount--;

			this.refreshTimeout();

		}
"
b6fbd5847a5d460e9ce435ab52fde91ba1bd287a,Mark Wubben,"Make assertions throw

Fixes #3201.

Assertions now throw a `TestFailure` error when they fail. This error is not exported or documented and should not be used or thrown manually. You cannot catch this error in order to recover from a failure, use `t.try()` instead.

All assertions except for `throws` and `throwsAsync` now return `true` when they pass. This is useful for some of the assertions in TypeScript where they can be used as a type guard.

Committing a failed `t.try()` result now also throws.",test-tap/assert.js,https://github.com/avajs/ava/commit/b6fbd5847a5d460e9ce435ab52fde91ba1bd287a,"function failsWith(t, fn, subset, {expectBoolean = true} = {}) {

	const retval = fn();

	if (expectBoolean) {

		t.notOk(retval);

		return fn().then(retval => {

			t.equal(retval, undefined);

			assertFailure(t, subset);
","function failsWith(t, fn, subset) {

	try {

		fn();

	} catch (error) {

		if (error.name !== 'AssertionFailed') {

			throw error;

		}

	}



}



async function failsWithAsync(t, fn, subset) {

	lastFailure = null;

	try {

		await fn();

	} catch (error) {

		if (error.name !== 'AssertionFailed') {

			throw error;

		}



	assertFailure(t, subset);

		return fn().catch(error => {

			if (error.name === 'AssertionFailed') {

				assertFailure(t, subset);

			} else {

				throw error;

			}
"
